"NFT_ID","Issuer","Taxon","Serial","Name","URI","CID","Owner","Description","Image","Image CID","Compiler","Schema","NftType","License","Attribute Uga Base","Attribute Tattoo","Attribute Head","Attribute Chest","Attribute Mouth","Attribute Nose","Attribute Eyes","Attribute Consular","Attribute Consular "
"00081388C545AA833857B145D4246271C0A22ECCF82FE1898326934F05841AAC","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","776","92543660","SOG 29","ipfs://QmX6n1YzpYtTEPyjoPK6cK4NyH6wYeKcr1hQLjSA6wFMSD","QmX6n1YzpYtTEPyjoPK6cK4NyH6wYeKcr1hQLjSA6wFMSD","rLXFQypUUow3acB7Dx3n1zjBc8aU7iqk4","The Secret Order of Gnosis is an exclusive, mystic collection embodying the pinnacle of Uga Labz wisdom and esoteric power. Minted on an unscheduled basis, each piece within this collection represents the guardians of the deepest secrets of the brethren and the bearers of Uga’s eternal truth. These NFTs are more than art; they are conduits of enlightenment, unlocking hidden knowledge and granting holders access to daily [redacted] token airdrops a token imbued with the essence of Uga’s cosmic wisdom. Only the chosen will ascend to the Secret Order, becoming part of the eternal roar that shapes the jungle and transcends the simulacrum.","ipfs://QmSwZEwQyFkZHjskbzT1N2VuN1Ge3i6LHUN5RaKtEwV4Mx","QmSwZEwQyFkZHjskbzT1N2VuN1Ge3i6LHUN5RaKtEwV4Mx","","ipfs://bafkreidtjf2ihiwtptiyadjfmesplo555iy2jdcwhfr6hkenr2z3fvxn2y","art.v0","None","","","","","","","","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1896C40BC4E05841AAB","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","776","92543659","SOG 28","ipfs://Qmf4MHfacnTRiCCr9RKkrsC5XsoeF7jkyNpuYsmL1DyDDb","Qmf4MHfacnTRiCCr9RKkrsC5XsoeF7jkyNpuYsmL1DyDDb","rDhvLo2YjCCh7JJUr9zsdhKAsUZer2KdFS","The Secret Order of Gnosis is an exclusive, mystic collection embodying the pinnacle of Uga Labz wisdom and esoteric power. Minted on an unscheduled basis, each piece within this collection represents the guardians of the deepest secrets of the brethren and the bearers of Uga’s eternal truth. These NFTs are more than art; they are conduits of enlightenment, unlocking hidden knowledge and granting holders access to daily [redacted] token airdrops a token imbued with the essence of Uga’s cosmic wisdom. Only the chosen will ascend to the Secret Order, becoming part of the eternal roar that shapes the jungle and transcends the simulacrum.","ipfs://QmXHJCeyWEPxQYg1bAPMrdzifhEgALPkFSsL1WpkkrEnBr","QmXHJCeyWEPxQYg1bAPMrdzifhEgALPkFSsL1WpkkrEnBr","","ipfs://bafkreidtjf2ihiwtptiyadjfmesplo555iy2jdcwhfr6hkenr2z3fvxn2y","art.v0","None","","","","","","","","",""
"00081374C545AA833857B145D4246271C0A22ECCF82FE189555AEF3405841AAA","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","369","92543658","Consular 55","ipfs://QmS39aE5AGnbSQXAxvurU41qGDQcf5HDCTTgb3PxwG6WiD","QmS39aE5AGnbSQXAxvurU41qGDQcf5HDCTTgb3PxwG6WiD","rLYWX9anrdZ63f7hHdiCzti6rESbF1rt9f","The Council of 81 holds the sacred keys to the jungle’s most profound mysteries. These chosen few are the guardians of the jungle’s highest truths, climbing the 33 degrees of the Uga Brethren to ascend into the Secret Order of Gnosis. Each 1-of-1 Uga in this exclusive collection represents a unique embodiment of primal wisdom, esoteric knowledge, and cosmic alignment. These are not merely NFTs, they are relics of power, symbols of ascension, and gateways to a deeper understanding of the vines. Airdropped to the Council Members","ipfs://QmR6t4YxcY2NUkM8yeuBooAXYXEtaCvGoBHPM8F8MkkmMZ","QmR6t4YxcY2NUkM8yeuBooAXYXEtaCvGoBHPM8F8MkkmMZ","","ipfs://bafkreidtjf2ihiwtptiyadjfmesplo555iy2jdcwhfr6hkenr2z3fvxn2y","art.v0","None","","","","","","","","Diplomacy",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1893E751C3505841AA9","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","369","92543657","Consular 54","ipfs://QmXeEnmqfKxqxteb8qvupYxxNSvvTESQjC2wRGU4vMCn7z","QmXeEnmqfKxqxteb8qvupYxxNSvvTESQjC2wRGU4vMCn7z","r9W25ciyS4m4UtyU5gRirc6UAvMiVkX5ic","The Council of 81 holds the sacred keys to the jungle’s most profound mysteries. These chosen few are the guardians of the jungle’s highest truths, climbing the 33 degrees of the Uga Brethren to ascend into the Secret Order of Gnosis. Each 1-of-1 Uga in this exclusive collection represents a unique embodiment of primal wisdom, esoteric knowledge, and cosmic alignment. These are not merely NFTs, they are relics of power, symbols of ascension, and gateways to a deeper understanding of the vines. Airdropped to the Council Members","ipfs://QmPgYfpuXhj2NordDnBW3j99F4SXsDfYfZp8etUuf9VnWB","QmPgYfpuXhj2NordDnBW3j99F4SXsDfYfZp8etUuf9VnWB","","ipfs://bafkreidtjf2ihiwtptiyadjfmesplo555iy2jdcwhfr6hkenr2z3fvxn2y","art.v0","None","","","","","","","","Diplomacy",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189278F4D3205841AA8","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","369","92543656","Consular 53","ipfs://QmWhre22uW4bnut5oioRbXbYKCtZ76Rzd3a67pDGixPDD2","QmWhre22uW4bnut5oioRbXbYKCtZ76Rzd3a67pDGixPDD2","rpAZrECKp77YJfX9xuGGzt2CJbPrcoYi1S","The Council of 81 holds the sacred keys to the jungle’s most profound mysteries. These chosen few are the guardians of the jungle’s highest truths, climbing the 33 degrees of the Uga Brethren to ascend into the Secret Order of Gnosis. Each 1-of-1 Uga in this exclusive collection represents a unique embodiment of primal wisdom, esoteric knowledge, and cosmic alignment. These are not merely NFTs, they are relics of power, symbols of ascension, and gateways to a deeper understanding of the vines. Airdropped to the Council Members","ipfs://QmWVjRSDLScxnfuBKN2A8bXsRhTBTmAbuaeHJgWGCZVGCw","QmWVjRSDLScxnfuBKN2A8bXsRhTBTmAbuaeHJgWGCZVGCw","","ipfs://bafkreidtjf2ihiwtptiyadjfmesplo555iy2jdcwhfr6hkenr2z3fvxn2y","art.v0","None","","","","","","","","Diplomacy",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18910A97B4B05841AA7","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543655","Gnostic Elder Uga1582","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1582.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rHbByyqnmytE5mVjkbBcKLkgnhvDvDF7TH","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1582.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Seeker’s Scent","Eye of Mnemosyne","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189F9C3AA4805841AA6","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543654","Gnostic Elder Uga880","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga880.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rhRdVnoR8HQwq4iDMFu9h6b2FnEVWt5huk","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga880.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","Nose of Aeolus","IMG_6374.PNG","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189E2DDD94905841AA5","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543653","Gnostic Elder Uga960","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga960.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rGy78gCsZz7EBPR5Cr43xBf398RiBZ8iyQ","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga960.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","Nose of Aeolus","The Abysswalker’s Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189CBF8083605841AA4","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543652","Gnostic Elder Uga659","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga659.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r3R67rMuo26u5XQykADt3iGWRqkYQZHyYn","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga659.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","Nose of Nemesis","The Eternal Observer","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189B512373705841AA3","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543651","Gnostic Elder Uga1960","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1960.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rBcQvLSAvrsA1mCuMeYiWfKU3wa2dqu3E2","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1960.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Χάος","The Shadow Snout","The Ethereal Watcher","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1899E2C663405841AA2","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543650","Gnostic Elder Uga570","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga570.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rwvEtxw56wBfuK94LFE8shVDyUKfe3TtZb","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga570.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα της Πυθίας","The Shadow Snout","Eye of Ananke","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1898746953505841AA1","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543649","Gnostic Elder Uga1284","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1284.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rhEcTVXYjQKy1X7L8E3orLhJpM4eximtvc","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1284.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","The Starlit Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1897060C43205841AA0","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543648","Gnostic Elder Uga902","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga902.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r9ocQRuUCVoTTy5jP3LE3c7DGHarhJbbqi","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga902.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","Nose of Nemesis","Eye of Gaia","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189597AF33305841A9F","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543647","Gnostic Elder Uga21","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga21.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r3RPSL2HQmXn49d9z9W6UjFxBfLKLGFtQg","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga21.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Χάος","Nose of Nemesis","The Eternal Observer","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1894295223005841A9E","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543646","Gnostic Elder Uga1377","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1377.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rBcQvLSAvrsA1mCuMeYiWfKU3wa2dqu3E2","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1377.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα της Πυθίας","The Seeker’s Scent","Eye of the Moirai","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1892BAF513105841A9D","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543645","Gnostic Elder Uga1620","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1620.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rwouFYP6DkmKNLWh59yBXBSHJZCgeicS9u","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1620.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Seeker’s Scent","The Lantern of Souls","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18914C9803E05841A9C","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92543644","Gnostic Elder Uga1564","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1564.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rhssyqKdgVvG8zVJp32XnmdS2iTd5di8Np","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1564.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα της Πυθίας","Nose of Aeolus","Eye of Astraea","",""
